379203.55980598,4940455.35344887,3
379203.10353764,4940456.24104741,3
379202.6472693,4940457.12864595,3
379202.19100096,4940458.01624449,3
379201.73473262,4940458.90384303,3
379201.27846428,4940459.79144158,3
379200.82219594,4940460.67904012,3
379200.3659276,4940461.56663866,3
379199.90965926,4940462.4542372,3
379199.45339092,4940463.34183574,3
379198.99712258,4940464.22943428,3
379198.54085424,4940465.11703282,3
379198.0845859,4940466.00463136,3
379197.62831756,4940466.8922299,3
379197.17204922,4940467.77982844,3
379196.71578088,4940468.66742698,3
379196.25951254,4940469.55502552,3
379195.8032442,4940470.44262407,3
379195.34697586,4940471.33022261,3
379194.89070752,4940472.21782115,3
379194.43443918,4940473.10541969,3
379193.97817084,4940473.99301823,3
379193.5219025,4940474.88061677,3
379193.06563416,4940475.76821531,3
379192.60936582,4940476.65581385,3
379192.15309747,4940477.54341239,3
379191.69682913,4940478.43101093,3
379191.24056079,4940479.31860947,3
379190.78429245,4940480.20620801,3
379190.32802411,4940481.09380655,3
379189.87175577,4940481.9814051,3
379189.41548743,4940482.86900364,3
379188.95921909,4940483.75660218,3
379188.50295075,4940484.64420072,3
379188.04668241,4940485.53179926,3
379187.59041407,4940486.4193978,3
379187.13414573,4940487.30699634,3
379186.67787739,4940488.19459488,3
379186.22160905,4940489.08219342,3
379185.76534071,4940489.96979196,3
379185.30907237,4940490.8573905,3
379184.85280403,4940491.74498905,3
379184.39653569,4940492.63258759,3
379183.94026735,4940493.52018613,3
379183.48399901,4940494.40778467,3
379183.02773067,4940495.29538321,3
379182.57146233,4940496.18298175,3
379182.11519399,4940497.07058029,3
379181.65892565,4940497.95817883,3
379181.20265731,4940498.84577737,3
379180.74638897,4940499.73337591,3
379180.29012063,4940500.62097445,3
379179.83385228,4940501.50857299,3
379179.37758394,4940502.39617153,3
379178.9213156,4940503.28377008,3
379178.46504726,4940504.17136862,3
379178.00877892,4940505.05896716,3
379177.55251058,4940505.9465657,3
379177.09624224,4940506.83416424,3
379176.6399739,4940507.72176278,3
379176.18370556,4940508.60936132,3
379175.72743722,4940509.49695986,3
379175.27116888,4940510.3845584,3
379174.81490054,4940511.27215694,3
379174.3586322,4940512.15975548,3
379173.90236386,4940513.04735402,3
379173.44609552,4940513.93495257,3
379172.98982718,4940514.82255111,3
379172.53355884,4940515.71014965,3
379172.0772905,4940516.59774819,3
379171.62102216,4940517.48534673,3
379171.16475382,4940518.37294527,3
379170.70848548,4940519.26054381,3
379170.25221714,4940520.14814235,3
379169.7959488,4940521.03574089,3
379169.33968046,4940521.92333943,3
379168.88341212,4940522.81093797,3
379168.42714378,4940523.69853651,3
379167.97087544,4940524.58613505,3
379167.5146071,4940525.4737336,3
379167.05833875,4940526.36133214,3
379166.60207041,4940527.24893068,3
379166.14580207,4940528.13652922,3
379165.68953373,4940529.02412776,3
379165.23326539,4940529.9117263,3
379164.77699705,4940530.79932484,3
379164.32072871,4940531.68692338,3
379163.86446037,4940532.57452192,3
379163.40819203,4940533.46212046,3
379162.95192369,4940534.349719,3
379162.49565535,4940535.23731754,3
379162.03938701,4940536.12491609,3
379161.58311867,4940537.01251463,3
379161.12685033,4940537.90011317,3
379160.67058199,4940538.78771171,3
379160.21431365,4940539.67531025,3
379159.75804531,4940540.56290879,3
379159.30177697,4940541.45050733,3
379158.84550863,4940542.33810587,3
379158.38924029,4940543.22570441,3
379157.93297195,4940544.11330295,3
379157.47670361,4940545.00090149,3
379157.02043527,4940545.88850003,3
379156.56416693,4940546.77609858,3
379156.10789859,4940547.66369712,3
379155.65163025,4940548.55129566,3
379155.19536191,4940549.4388942,3
379154.73909356,4940550.32649274,3
379154.28282522,4940551.21409128,3
379153.82655688,4940552.10168982,3
379153.37028854,4940552.98928836,3
379152.9140202,4940553.8768869,3
379152.45775186,4940554.76448544,3
379152.00148352,4940555.65208398,3
379151.54521518,4940556.53968252,3
379151.08894684,4940557.42728106,3
379150.6326785,4940558.31487961,3
379150.17641016,4940559.20247815,3
379149.72014182,4940560.09007669,3
379149.26387348,4940560.97767523,3
379148.80760514,4940561.86527377,3
379148.3513368,4940562.75287231,3
379147.89506846,4940563.64047085,3
379147.43880012,4940564.52806939,3
379146.98253178,4940565.41566793,3
379146.52626344,4940566.30326647,3
379146.0699951,4940567.19086501,3
379145.61372676,4940568.07846356,3
379145.15745842,4940568.9660621,3
379144.70119008,4940569.85366064,3
379144.24492174,4940570.74125918,3
379143.7886534,4940571.62885772,3
379143.33238506,4940572.51645626,3
379142.87611672,4940573.4040548,3
379142.41984838,4940574.29165334,3
379141.96358003,4940575.17925188,3
379141.50731169,4940576.06685042,3
379141.05104335,4940576.95444896,3
379140.59477501,4940577.8420475,3
379140.13850667,4940578.72964604,3
379139.68223833,4940579.61724459,3
379139.22596999,4940580.50484313,3
379138.76970165,4940581.39244167,3
379138.31343331,4940582.28004021,3
379137.85716497,4940583.16763875,3
379137.40089663,4940584.05523729,3
379136.94462829,4940584.94283583,3
379136.48835995,4940585.83043437,3
379136.03209161,4940586.71803291,3
379135.57582327,4940587.60563145,3
379135.11955493,4940588.49322999,3
379134.66328659,4940589.38082854,3
379134.20701825,4940590.26842708,3
379133.75074991,4940591.15602562,3
379133.29448157,4940592.04362416,3
379132.83821323,4940592.9312227,3
379132.38194489,4940593.81882124,3
379131.92567655,4940594.70641978,3
379131.46940821,4940595.59401832,3
379131.01313987,4940596.48161686,3
379130.55687153,4940597.3692154,3
379130.10060319,4940598.25681394,3
379129.64433485,4940599.14441248,3
379129.1880665,4940600.03201102,3
379128.73179816,4940600.91960957,3
379128.27552982,4940601.80720811,3
379127.81926148,4940602.69480665,3
379127.36299314,4940603.58240519,3
379126.9067248,4940604.47000373,3
379126.45045646,4940605.35760227,3
379125.99418812,4940606.24520081,3
379125.53791978,4940607.13279935,3
379125.08165144,4940608.02039789,3
379124.6253831,4940608.90799643,3
379124.16911476,4940609.79559497,3
379123.71284642,4940610.68319351,3
379123.25657808,4940611.57079206,3
379122.80030974,4940612.4583906,3
379122.3440414,4940613.34598914,3
379121.88777306,4940614.23358768,3
379121.43150472,4940615.12118622,3
379120.97523638,4940616.00878476,3
379120.51896804,4940616.8963833,3
379120.0626997,4940617.78398184,3
379119.60643136,4940618.67158038,3
379119.15016302,4940619.55917892,3
379118.69389468,4940620.44677746,3
379118.23762634,4940621.334376,3
379117.781358,4940622.22197455,3
379117.32508966,4940623.10957309,3
379116.86882131,4940623.99717163,3
379116.41255297,4940624.88477017,3
379115.95628463,4940625.77236871,3
379115.50001629,4940626.65996725,3
379115.04374795,4940627.54756579,3
379114.58747961,4940628.43516433,3
379114.13121127,4940629.32276287,3
379113.67494293,4940630.21036141,3
379113.21867459,4940631.09795995,3
379112.76240625,4940631.98555849,3
379112.30613791,4940632.87315703,3
379111.84986957,4940633.76075558,3
379111.39360123,4940634.64835412,3
379110.93733289,4940635.53595266,3
379110.48106455,4940636.4235512,3
379110.02479621,4940637.31114974,3
379109.56852787,4940638.19874828,3
379109.11225953,4940639.08634682,3
379108.65599119,4940639.97394536,3
379108.19972285,4940640.8615439,3
379107.74345451,4940641.74914244,3
379107.28718617,4940642.63674098,3
379106.83091783,4940643.52433953,3
379106.37464949,4940644.41193807,3
379105.91838115,4940645.29953661,3
379105.46211281,4940646.18713515,3
379105.00584447,4940647.07473369,3
379104.54957613,4940647.96233223,3
379104.09330778,4940648.84993077,3
379103.63703944,4940649.73752931,3
379103.1807711,4940650.62512785,3
379102.72450276,4940651.51272639,3
379102.26823442,4940652.40032493,3
379101.81196608,4940653.28792347,3
379101.35569774,4940654.17552201,3
379100.8994294,4940655.06312056,3
379100.44316106,4940655.9507191,3
379099.98689272,4940656.83831764,3
379099.53062438,4940657.72591618,3
379099.07435604,4940658.61351472,3
379098.6180877,4940659.50111326,3
379098.16181936,4940660.3887118,3
379097.70555102,4940661.27631034,3
379097.24928268,4940662.16390888,3
379096.79301434,4940663.05150742,3
379096.336746,4940663.93910596,3
379095.88047766,4940664.8267045,3
379095.42420932,4940665.71430305,3
379094.96794098,4940666.60190159,3
379094.51167264,4940667.48950013,3
379094.0554043,4940668.37709867,3
379093.59913596,4940669.26469721,3
379093.14286762,4940670.15229575,3
379092.68659928,4940671.03989429,3
379092.23033094,4940671.92749283,3
379091.77406259,4940672.81509137,3
379091.31779425,4940673.70268991,3
379090.86152591,4940674.59028845,3
379090.40525757,4940675.47788699,3
379089.94898923,4940676.36548554,3
379089.49272089,4940677.25308408,3
379089.03645255,4940678.14068262,3
379088.58018421,4940679.02828116,3
379088.12391587,4940679.9158797,3
379087.66764753,4940680.80347824,3
379087.21137919,4940681.69107678,3
379086.75511085,4940682.57867532,3
379086.29884251,4940683.46627386,3
379085.84257417,4940684.3538724,3
379085.38630583,4940685.24147094,3
379084.93003749,4940686.12906948,3
379084.47376915,4940687.01666803,3
379084.01750081,4940687.90426657,3
379083.56123247,4940688.79186511,3
379083.10496413,4940689.67946365,3
379082.64869579,4940690.56706219,3
379082.19242745,4940691.45466073,3
379081.73615911,4940692.34225927,3
379081.27989077,4940693.22985781,3
379080.82362243,4940694.11745635,3
379080.36735409,4940695.00505489,3
379079.91108575,4940695.89265343,3
379079.45481741,4940696.78025197,3
379078.99854906,4940697.66785051,3
379078.54228072,4940698.55544906,3
379078.08601238,4940699.4430476,3
379077.62974404,4940700.33064614,3
379077.1734757,4940701.21824468,3
379076.71720736,4940702.10584322,3
379076.26093902,4940702.99344176,3
379075.80467068,4940703.8810403,3
379075.34840234,4940704.76863884,3
379074.892134,4940705.65623738,3
379074.43586566,4940706.54383592,3
379073.97959732,4940707.43143446,3
379073.52332898,4940708.319033,3
379073.06706064,4940709.20663155,3
379072.6107923,4940710.09423009,3
379072.15452396,4940710.98182863,3
379071.69825562,4940711.86942717,3
379071.24198728,4940712.75702571,3
379070.78571894,4940713.64462425,3
379070.3294506,4940714.53222279,3
379069.87318226,4940715.41982133,3
379069.41691392,4940716.30741987,3
379068.96064558,4940717.19501841,3
379068.50437724,4940718.08261695,3
379068.0481089,4940718.97021549,3
379067.59184056,4940719.85781404,3
379067.13557222,4940720.74541258,3
379066.67930387,4940721.63301112,3
379066.22303553,4940722.52060966,3
379065.76676719,4940723.4082082,3
379065.31049885,4940724.29580674,3
